Epoch	Training Loss	Training Accuracy
1	0.6932037472724915	0.4902777671813965
2	0.693225622177124	0.49166667461395264
3	0.6931571960449219	0.49861112236976624
4	0.6931703686714172	0.46666666865348816
5	0.693192720413208	0.5
6	0.6932269334793091	0.5
7	0.6931760311126709	0.4930555522441864
8	0.6932379603385925	0.4888888895511627
9	0.6932093501091003	0.5
10	0.6933377385139465	0.4819444417953491
11	0.6932112574577332	0.4888888895511627
12	0.6932677030563354	0.4819444417953491
13	0.6931846141815186	0.4902777671813965
14	0.6932510137557983	0.4861111044883728
15	0.693211019039154	0.4902777671813965
16	0.6932182908058167	0.47777777910232544
17	0.6931844353675842	0.5
18	0.6932529807090759	0.4749999940395355
19	0.6931923627853394	0.5
20	0.693215548992157	0.4763889014720917
21	0.6931819319725037	0.4930555522441864
22	0.6931999921798706	0.5
23	0.6931991577148438	0.4930555522441864
24	0.6932337284088135	0.5
25	0.6932585835456848	0.4819444417953491
26	0.6932076215744019	0.5
27	0.6931754350662231	0.49861112236976624
28	0.6932615637779236	0.5
29	0.6931807398796082	0.5
30	0.6932086944580078	0.48750001192092896
31	0.6932005882263184	0.49444442987442017
32	0.6932430863380432	0.4930555522441864
33	0.6932709217071533	0.4694444537162781
34	0.693212628364563	0.5
35	0.6931999921798706	0.5
36	0.6932159662246704	0.46666666865348816
37	0.6932054758071899	0.48055556416511536
38	0.6933744549751282	0.48750001192092896
39	0.6931986212730408	0.5
40	0.6931571364402771	0.5
41	0.6931924223899841	0.4861111044883728
42	0.6931893229484558	0.5
43	0.6932085752487183	0.4861111044883728
44	0.6932352185249329	0.4902777671813965
45	0.6932521462440491	0.49444442987442017
46	0.6933132410049438	0.49861112236976624
47	0.6931734681129456	0.5
48	0.6931774020195007	0.5
49	0.6931957006454468	0.47777777910232544
50	0.6932171583175659	0.4930555522441864
51	0.6931713223457336	0.4972222149372101
52	0.6931920051574707	0.47361111640930176
53	0.6931785345077515	0.4763889014720917
54	0.6932453513145447	0.5
55	0.6931985020637512	0.4902777671813965
56	0.693318247795105	0.5
57	0.6931707262992859	0.48750001192092896
58	0.6932201385498047	0.5
59	0.693266749382019	0.4819444417953491
60	0.6932255029678345	0.4694444537162781
61	0.6932842135429382	0.48055556416511536
62	0.6931661367416382	0.4763889014720917
63	0.6931980848312378	0.4749999940395355
64	0.6931624412536621	0.5
65	0.6932199001312256	0.4902777671813965
66	0.6931822299957275	0.48750001192092896
67	0.6931927800178528	0.5
68	0.6932881474494934	0.4833333194255829
69	0.6931906938552856	0.4888888895511627
70	0.6931737065315247	0.49444442987442017
71	0.6932294368743896	0.4972222149372101
72	0.6931681036949158	0.5
73	0.6931931376457214	0.5
74	0.6931883692741394	0.48750001192092896
75	0.6932054162025452	0.5
76	0.6931785345077515	0.4819444417953491
77	0.6931807398796082	0.5
78	0.6932010054588318	0.4902777671813965
79	0.6932449340820312	0.49166667461395264
80	0.6932646632194519	0.4993055462837219
81	0.6932186484336853	0.4958333373069763
82	0.6931935548782349	0.4902777671813965
83	0.6932093501091003	0.48055556416511536
84	0.6933050155639648	0.5
85	0.693182647228241	0.4902777671813965
86	0.6932319402694702	0.48472222685813904
87	0.6932182908058167	0.4972222149372101
88	0.693254828453064	0.4902777671813965
89	0.693230926990509	0.47777777910232544
90	0.6932018399238586	0.4902777671813965
91	0.6931883096694946	0.4888888895511627
92	0.6932663917541504	0.4819444417953491
93	0.6931629776954651	0.48472222685813904
94	0.693183958530426	0.49444442987442017
95	0.6932163238525391	0.5
96	0.6932304501533508	0.4749999940395355
97	0.6932229995727539	0.49166667461395264
98	0.6932514309883118	0.4861111044883728
99	0.6931672692298889	0.5
100	0.6932014226913452	0.4930555522441864
